SMA_200,VWAP,Fib_50,Bullish_Engulfing,Daily_Pivots,MACD,Vol_SMA,Stoch_Buy,Stoch_Sell,Total_Return_%,Trades
True,True,False,True,False,True,False,30,70,0.0,0.0
False,False,False,True,True,True,True,20,80,0.0,0.0
False,False,False,True,True,True,True,30,70,0.0,0.0
False,False,False,True,True,True,True,40,60,0.0,0.0
False,False,False,True,True,True,False,20,80,0.0,0.0
False,False,False,True,True,True,False,30,70,0.0,0.0
False,False,False,True,True,True,False,40,60,0.0,0.0
False,False,False,True,True,False,True,20,80,0.0,0.0
False,False,False,True,True,False,True,30,70,0.0,0.0
True,True,True,True,True,True,False,20,80,0.0,0.0
True,True,False,True,False,True,False,40,60,0.0,0.0
True,True,False,True,False,False,True,20,80,0.0,0.0
True,True,False,True,False,False,True,30,70,0.0,0.0
True,True,False,True,False,False,True,40,60,0.0,0.0
True,True,False,True,False,False,False,20,80,0.0,0.0
True,True,False,True,False,False,False,30,70,0.0,0.0
True,True,False,True,False,False,False,40,60,0.0,0.0
True,True,False,False,True,True,True,20,80,0.0,0.0
True,True,True,True,True,False,False,20,80,0.0,0.0
True,True,False,False,True,True,True,40,60,0.0,0.0
True,True,False,False,True,True,False,20,80,0.0,0.0
True,True,False,False,True,True,False,30,70,0.0,0.0
True,True,False,False,True,False,True,20,80,0.0,0.0
True,True,True,True,True,True,False,30,70,0.0,0.0
True,True,True,True,True,True,False,40,60,0.0,0.0
True,True,True,True,True,False,True,20,80,0.0,0.0
True,True,True,True,True,False,True,30,70,0.0,0.0
True,True,True,True,True,False,True,40,60,0.0,0.0
True,True,False,False,True,True,True,30,70,0.0,0.0
True,True,False,True,True,True,True,30,70,0.0,0.0
True,True,False,True,True,True,True,40,60,0.0,0.0
True,True,False,True,True,True,False,20,80,0.0,0.0
True,True,False,True,True,True,False,30,70,0.0,0.0
True,True,False,True,True,True,False,40,60,0.0,0.0
True,True,False,True,True,False,True,20,80,0.0,0.0
True,True,False,True,True,False,True,30,70,0.0,0.0
True,True,False,True,True,False,True,40,60,0.0,0.0
True,False,True,False,False,True,False,20,80,0.0,0.0
True,True,False,True,True,False,False,30,70,0.0,0.0
True,True,False,True,True,False,False,40,60,0.0,0.0
True,True,False,True,False,True,True,20,80,0.0,0.0
True,True,False,True,False,True,True,30,70,0.0,0.0
True,True,False,True,False,True,True,40,60,0.0,0.0
True,True,False,True,False,True,False,20,80,0.0,0.0
False,True,True,True,False,True,False,20,80,0.0,0.0
True,False,False,False,True,False,False,20,80,0.0,0.0
True,True,False,True,True,False,False,20,80,0.0,0.0
False,True,True,False,True,True,False,30,70,0.0,0.0
False,True,True,False,True,False,True,20,80,0.0,0.0
False,True,True,True,True,True,True,20,80,0.0,0.0
False,True,True,True,True,True,True,30,70,0.0,0.0
False,True,True,True,True,True,True,40,60,0.0,0.0
False,True,True,True,True,True,False,20,80,0.0,0.0
False,True,True,True,True,True,False,30,70,0.0,0.0
False,True,True,True,True,True,False,40,60,0.0,0.0
True,True,False,True,True,True,True,20,80,0.0,0.0
False,True,True,True,True,False,True,30,70,0.0,0.0
False,True,True,True,True,False,True,40,60,0.0,0.0
False,True,True,True,True,False,False,20,80,0.0,0.0
False,True,True,True,True,False,False,30,70,0.0,0.0
False,True,True,True,True,False,False,40,60,0.0,0.0
False,False,False,True,True,False,True,40,60,0.0,0.0
False,True,True,True,False,True,True,30,70,0.0,0.0
False,True,True,True,False,True,True,40,60,0.0,0.0
False,True,True,True,True,False,True,20,80,0.0,0.0
True,False,False,True,True,True,False,20,80,0.0,0.0
True,False,False,True,True,True,False,30,70,0.0,0.0
True,False,False,True,True,True,False,40,60,0.0,0.0
True,False,False,True,True,False,True,20,80,0.0,0.0
True,False,False,True,True,False,True,30,70,0.0,0.0
True,False,False,True,True,False,True,40,60,0.0,0.0
True,False,False,True,True,False,False,20,80,0.0,0.0
True,False,False,True,True,False,False,30,70,0.0,0.0
True,False,False,False,False,True,True,20,80,0.0,0.0
True,False,False,True,False,True,True,20,80,0.0,0.0
True,False,False,True,False,True,True,30,70,0.0,0.0
True,False,False,True,False,True,True,40,60,0.0,0.0
True,False,False,True,False,True,False,20,80,0.0,0.0
True,False,True,False,True,False,False,20,80,0.0,0.0
True,False,True,False,False,True,True,20,80,0.0,0.0
True,False,True,False,False,True,True,30,70,0.0,0.0
True,False,True,False,False,True,True,40,60,0.0,0.0
True,False,False,True,True,False,False,40,60,0.0,0.0
True,False,False,False,False,True,True,30,70,0.0,0.0
True,False,False,False,False,True,False,20,80,0.0,0.0
True,False,False,True,False,True,False,30,70,0.0,0.0
True,False,False,True,False,True,False,40,60,0.0,0.0
True,False,False,True,False,False,True,20,80,0.0,0.0
True,False,False,True,False,False,True,30,70,0.0,0.0
True,False,False,True,False,False,True,40,60,0.0,0.0
True,False,False,True,False,False,False,20,80,0.0,0.0
True,False,False,True,True,True,True,40,60,0.0,0.0
True,False,False,True,False,False,False,40,60,0.0,0.0
True,False,False,False,True,True,True,20,80,0.0,0.0
True,False,False,False,True,True,True,30,70,0.0,0.0
True,False,False,False,True,True,True,40,60,0.0,0.0
True,False,False,False,True,True,False,20,80,0.0,0.0
True,False,False,False,True,True,False,30,70,0.0,0.0
True,False,False,False,True,False,True,20,80,0.0,0.0
True,False,False,True,True,True,True,20,80,0.0,0.0
True,False,False,True,True,True,True,30,70,0.0,0.0
True,False,False,True,False,False,False,30,70,0.0,0.0
False,False,False,False,False,False,False,20,80,-0.3490956909893095,28.0
False,False,False,False,False,False,False,40,60,-1.361487045695342,75.0
False,True,True,False,False,False,False,40,60,-3.2468619513765895,4.0
False,False,False,False,False,False,False,30,70,-4.631005576416969,48.0
True,False,False,False,False,False,True,20,80,-5.129297720510884,5.0
False,True,True,False,False,False,False,20,80,-6.7217364924580085,3.0
False,False,False,False,False,True,False,40,60,-9.113522306331523,10.0
False,False,False,False,False,True,True,40,60,-11.51039134691304,3.0
False,True,False,False,False,True,True,40,60,-11.51039134691304,3.0
False,False,False,False,False,True,True,30,70,-13.264670026584513,0.5
False,True,False,False,False,True,True,30,70,-13.264670026584513,0.5
False,False,True,False,False,True,False,40,60,-24.940596071662856,3.0
