SMA_200,VWAP,Fib_50,Bullish_Engulfing,Daily_Pivots,MACD,Vol_SMA,Stoch_Buy,Stoch_Sell,Avg_Overall_%,Avg_Bull_%,Avg_Bear_%,SPXL,TQQQ,SOXL,SPXS,SQQQ,SOXS
True,False,True,False,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,False,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,False,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,False,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,True,False,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,False,False,30,70,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,False,False,40,60,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,False,False,20,80,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,False,False,40,60,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,False,False,30,70,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,False,False,30,70,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,False,False,40,60,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,False,False,20,80,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,False,False,20,80,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,False,False,True,True,False,False,30,70,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,False,False,True,True,False,False,20,80,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
True,False,False,True,True,False,False,40,60,-0.018581079229157416,-0.03716215845831483,0.0,-0.1114864753749445,0.0,0.0,0.0,0.0,0.0
False,False,False,True,False,False,False,30,70,-0.570130350054003,10.33153774029684,-11.471798440404847,3.281446616635253,10.495431682449752,17.217734921805516,-4.905426244179079,-10.060279771375559,-19.449689305659902
False,True,False,False,True,False,True,30,70,-0.9869113877103839,23.926185828113912,-25.900008603534683,0.0,6.021460754730024,65.7570967296117,-14.717391370565814,-26.317008597751002,-36.66562584228722
False,False,False,False,True,False,False,40,60,-1.0480352788915752,24.463420177989022,-26.559490735772172,6.25711149537429,26.89260345219353,40.24054558639924,-5.204680523255634,-18.770836110328084,-55.7029555737328
False,False,False,True,False,False,False,40,60,-1.1152351933346625,10.33153774029684,-12.562008126966168,3.281446616635253,10.495431682449752,17.217734921805516,-4.474857607314819,-13.761477467923777,-19.449689305659902
False,True,False,True,False,False,False,30,70,-1.4870696105635652,11.737189596774966,-14.711328817902094,5.969930330508566,0.0,29.241638459816333,-14.624017376670828,-10.060279771375559,-19.449689305659902
False,True,False,False,False,False,False,30,70,-1.5331496293947258,28.29005071764883,-31.35634997643828,0.5798498426707432,14.023643735649372,70.26665857462638,-16.183971857623447,-14.051790574000378,-63.83328749769102
False,True,False,True,False,False,False,40,60,-2.103935893321602,11.737189596774966,-15.94506138341817,5.969930330508566,0.0,29.241638459816333,-14.624017376670828,-13.761477467923777,-19.449689305659902
False,False,False,False,False,False,False,40,60,-2.192868507928226,30.786112932060888,-35.17184994791734,2.6225463939635096,34.82994074202077,54.905851660198394,-16.937504912330848,-14.989579305605327,-73.58846562581584
False,True,False,True,True,False,False,30,70,-2.4869947990795986,1.074031745254082,-6.0480213434132795,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-19.449689305659902
False,True,False,True,True,False,False,40,60,-2.4869947990795986,1.074031745254082,-6.0480213434132795,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-19.449689305659902
False,False,False,True,True,False,False,40,60,-2.4869947990795986,1.074031745254082,-6.0480213434132795,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-19.449689305659902
False,False,False,True,True,False,False,30,70,-2.4869947990795986,1.074031745254082,-6.0480213434132795,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-19.449689305659902
False,False,False,True,False,False,True,20,80,-2.9653002850986994,16.481260892485206,-22.411861462682605,7.872723014644922,0.0,41.5710596628107,-14.624017376670828,0.08764585289218196,-52.699212864269164
False,True,False,True,True,False,True,30,70,-3.1935225475009474,0.0,-6.387045095001895,0.0,0.0,0.0,0.0,0.2885540206542192,-19.449689305659902
False,False,False,True,True,False,True,30,70,-3.2270072421279536,0.0,-6.454014484255907,0.0,0.0,0.0,0.0,0.08764585289218196,-19.449689305659902
False,False,False,True,True,False,True,40,60,-3.2270072421279536,0.0,-6.454014484255907,0.0,0.0,0.0,0.0,0.08764585289218196,-19.449689305659902
False,True,False,True,True,False,True,40,60,-3.480229257851636,0.0,-6.960458515703272,0.0,0.0,0.0,0.0,-1.4316862414499143,-19.449689305659902
False,True,False,True,False,False,True,20,80,-3.5051026264940703,15.334686820440451,-22.344892073428593,4.433000798510656,0.0,41.5710596628107,-14.624017376670828,0.2885540206542192,-52.699212864269164
True,True,False,False,True,False,True,20,80,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,True,False,True,30,70,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,True,30,70,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,True,20,80,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,True,30,70,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,True,False,True,40,60,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,True,20,80,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,True,False,True,20,80,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,True,False,True,30,70,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,True,False,True,40,60,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,True,40,60,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,True,40,60,-3.8246716751728176,-7.649343350345635,0.0,0.0,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,False,20,80,-3.843252754401975,-7.68650550880395,0.0,-0.1114864753749445,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,True,False,False,20,80,-3.843252754401975,-7.68650550880395,0.0,-0.1114864753749445,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,False,20,80,-3.843252754401975,-7.68650550880395,0.0,-0.1114864753749445,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,True,False,False,20,80,-3.843252754401975,-7.68650550880395,0.0,-0.1114864753749445,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
False,True,False,False,False,False,True,20,80,-4.450200402827065,26.082911786088847,-34.98331259174298,4.433000798510656,6.021460754730024,67.79427380502587,-14.624017376670828,-26.317008597751002,-64.0089118008071
False,True,False,False,False,False,False,20,80,-4.671972693154309,24.39154912998482,-33.735494516293436,5.969930330508566,14.023643735649372,53.18107332379651,-12.320737814723937,-14.051790574000378,-74.833955160156
False,False,False,False,False,False,True,20,80,-4.688846801361485,27.229485858133604,-36.60717946085658,7.872723014644922,6.021460754730024,67.79427380502587,-11.063115035371517,-34.74951154639111,-64.0089118008071
True,False,False,False,True,False,False,40,60,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,False,40,60,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,True,False,False,30,70,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,False,30,70,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,True,False,False,40,60,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,True,False,False,30,70,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,True,False,False,False,False,False,30,70,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
True,False,False,False,False,False,False,40,60,-4.690045056754426,-9.380090113508851,0.0,-5.192240289489646,-5.738710815207315,-17.20931923582959,0.0,0.0,0.0
False,False,False,False,False,False,False,30,70,-5.109834904893705,23.305593944743762,-33.525263754531174,6.192875686476196,22.23386237381608,41.490043773939014,-17.111684625770362,-18.539110688265026,-64.92499594955812
False,True,False,False,False,False,False,40,60,-6.039349520427059,26.030806441478067,-38.10950548233219,0.5798498426707432,15.257997770763554,62.254571710999905,-16.183971857623447,-23.440104729864576,-74.70443985950854
False,True,False,True,False,False,False,20,80,-7.028656870331775,11.737189596774966,-25.794503337438517,5.969930330508566,0.0,29.241638459816333,-14.624017376670828,-10.060279771375559,-52.699212864269164
False,False,False,False,False,False,False,20,80,-7.921439929724339,20.41105737814979,-36.253937237598464,10.172594561505877,22.23386237381608,28.826715199127406,-17.89684906559661,-18.539110688265026,-72.32585195893375
False,False,False,True,False,False,False,20,80,-8.009297488455452,11.22769897825461,-27.246293955165513,5.969930330508566,10.495431682449752,17.217734921805516,-14.624017376670828,-10.060279771375559,-57.054584717450155
False,False,False,True,True,False,False,20,80,-10.691791628996823,1.074031745254082,-22.457615003247724,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-68.67847028516324
False,True,False,True,True,False,False,20,80,-10.691791628996823,1.074031745254082,-22.457615003247724,3.2220952357622457,0.0,0.0,0.0,1.3056252754200637,-68.67847028516324
False,True,False,False,True,True,False,40,60,-10.830415981466613,5.826867590121371,-27.487699553054597,3.6959822998055447,13.784620470558572,0.0,-11.182419232068575,-20.040681150925987,-51.23999827616923
False,False,False,False,True,True,False,40,60,-10.830415981466613,5.826867590121371,-27.487699553054597,3.6959822998055447,13.784620470558572,0.0,-11.182419232068575,-20.040681150925987,-51.23999827616923
False,False,False,False,True,False,False,20,80,-10.93395908813711,11.276353588326172,-33.1442717646004,6.515278156567406,6.021460754730024,21.292321853681084,-10.578086396897968,-20.17625861173997,-68.67847028516324
False,True,False,True,True,False,True,20,80,-11.39831937741817,0.0,-22.79663875483634,0.0,0.0,0.0,0.0,0.2885540206542192,-68.67847028516324
False,False,False,True,True,False,True,20,80,-11.431804072045177,0.0,-22.863608144090353,0.0,0.0,0.0,0.0,0.08764585289218196,-68.67847028516324
False,True,False,False,True,False,False,20,80,-11.491145442799072,10.178625948057784,-33.160916833655925,3.2220952357622457,6.021460754730024,21.292321853681084,-10.578086396897968,-20.22619381890656,-68.67847028516324
False,True,False,False,True,False,True,20,80,-14.083596658314042,7.5652345159924765,-35.73242783262056,0.0,6.021460754730024,16.67424279324741,-12.20180461494743,-26.317008597751002,-68.67847028516324
False,False,False,False,True,False,True,20,80,-14.10819819425602,7.5652345159924765,-35.78163090450452,0.0,6.021460754730024,16.67424279324741,-12.20180461494743,-26.46461781340288,-68.67847028516324
False,True,False,False,False,True,True,40,60,-14.465182836707749,1.2319940999351815,-30.162359773350676,3.6959822998055447,0.0,0.0,-11.666194931093354,-27.58088611278945,-51.23999827616923
False,False,False,False,True,True,True,40,60,-14.465182836707749,1.2319940999351815,-30.162359773350676,3.6959822998055447,0.0,0.0,-11.666194931093354,-27.58088611278945,-51.23999827616923
False,True,False,False,True,True,True,40,60,-14.465182836707749,1.2319940999351815,-30.162359773350676,3.6959822998055447,0.0,0.0,-11.666194931093354,-27.58088611278945,-51.23999827616923
False,False,False,False,False,True,True,40,60,-14.465182836707749,1.2319940999351815,-30.162359773350676,3.6959822998055447,0.0,0.0,-11.666194931093354,-27.58088611278945,-51.23999827616923
False,True,False,False,False,True,False,40,60,-14.859417515003267,5.826867590121371,-35.545702620127905,3.6959822998055447,13.784620470558572,0.0,-11.182419232068575,-20.040681150925987,-75.41400747738916
False,False,False,False,False,True,False,40,60,-15.029532825656185,5.826867590121371,-35.88593324143375,3.6959822998055447,13.784620470558572,0.0,-11.182419232068575,-18.693608713739906,-77.78177177849275
False,True,False,False,False,True,True,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,False,False,False,False,True,True,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,False,False,False,True,True,False,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,True,False,False,True,True,False,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,False,False,False,True,True,True,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,True,False,False,True,True,True,20,80,-15.241878810433157,0.0,-30.483757620866314,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-51.23999827616923
False,True,False,False,False,True,True,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,False,False,False,False,True,True,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,True,False,False,True,True,True,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,True,False,False,True,True,False,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,False,False,False,True,True,True,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,False,False,False,True,True,False,30,70,-15.65306122542418,0.0,-31.30612245084836,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-51.23999827616923
False,True,False,False,False,True,False,20,80,-19.27088034396981,0.0,-38.54176068793962,0.0,0.0,0.0,-13.894265988678711,-26.317008597751002,-75.41400747738916
False,True,False,False,False,True,False,30,70,-19.682062758960836,0.0,-39.36412551792167,0.0,0.0,0.0,-16.361360478624842,-26.317008597751002,-75.41400747738916
False,False,False,False,False,True,False,20,80,-20.142790060699365,0.0,-40.28558012139873,0.0,0.0,0.0,-13.894265988678711,-29.180702597024734,-77.78177177849275
False,False,False,False,False,True,False,30,70,-20.55397247569039,0.0,-41.10794495138078,0.0,0.0,0.0,-16.361360478624842,-29.180702597024734,-77.78177177849275
